"","concept_id","concept_name","domain_id","vocabulary_id"
"1868",45768830,"Primary adenocarcinoma of sphenoidal sinus","Condition","SNOMED"
"1869",45771013,"Primary carcinoma of accessory sinus","Condition","SNOMED"
"1870",45768831,"Primary carcinoma of ethmoidal sinus","Condition","SNOMED"
"1871",45768832,"Primary carcinoma of maxillary sinus","Condition","SNOMED"
"1872",45772927,"Primary carcinoma of sphenoidal sinus","Condition","SNOMED"
"1873",45768833,"Primary carcinoma of frontal sinus","Condition","SNOMED"
"1874",45771014,"Malignant melanoma of accessory sinus","Condition","SNOMED"
"1875",45768836,"Primary squamous cell carcinoma of accessory sinus","Condition","SNOMED"
"1876",45771015,"Primary squamous cell carcinoma of maxillary sinus","Condition","SNOMED"
"1877",45768837,"Primary squamous cell carcinoma of sphenoidal sinus","Condition","SNOMED"
"1878",45768838,"Primary squamous cell carcinoma of frontal sinus","Condition","SNOMED"
"1879",45768839,"Primary squamous cell carcinoma of laryngeal cartilage","Condition","SNOMED"
"1880",45768840,"Primary squamous cell carcinoma of larynx","Condition","SNOMED"
"1881",45773563,"Primary squamous cell carcinoma of ethmoidal sinus","Condition","SNOMED"
"1882",45772928,"Primary lymphoepithelial carcinoma of larynx","Condition","SNOMED"
"1883",45768841,"Malignant melanoma of frontal sinus","Condition","SNOMED"
"1884",45768842,"Malignant melanoma of sphenoidal sinus","Condition","SNOMED"
"1885",45768893,"Primary undifferentiated carcinoma of larynx","Condition","SNOMED"
"1886",45768894,"Primary spindle cell squamous cell carcinoma of larynx","Condition","SNOMED"
"1887",45768895,"Primary basaloid carcinoma of larynx","Condition","SNOMED"
"1888",45771018,"Primary adenosquamous cell carcinoma of larynx","Condition","SNOMED"
"1889",45768896,"Primary adenoid squamous cell carcinoma of larynx","Condition","SNOMED"
"1890",45768897,"Primary papillary squamous cell carcinoma of larynx","Condition","SNOMED"
"1891",45768898,"Primary verrucous carcinoma of larynx","Condition","SNOMED"
"1892",45768899,"Overlapping squamous cell carcinoma of larynx","Condition","SNOMED"
"1893",45768900,"Overlapping squamous cell carcinoma of laryngeal cartilage","Condition","SNOMED"
"1894",45768940,"Primary adenocarcinoma of subglottis","Condition","SNOMED"
"1895",45768979,"Primary squamous cell carcinoma of branchial cleft","Condition","SNOMED"
"1896",45769017,"Primary squamous cell carcinoma of supraglottis","Condition","SNOMED"
"1897",45769018,"Primary squamous cell carcinoma of subglottis","Condition","SNOMED"
"1898",45769087,"Primary giant cell carcinoma of larynx","Condition","SNOMED"
"1899",45769089,"Primary basaloid squamous cell carcinoma of larynx","Condition","SNOMED"
"1900",45769091,"Primary squamous cell carcinoma of glottis","Condition","SNOMED"
"1901",45769780,"Periosteal osteosarcoma of jaw","Condition","SNOMED"
"1902",46271921,"Malignant odontogenic neoplasm of lower jaw","Condition","SNOMED"
"1903",46271922,"Malignant odontogenic tumor of upper jaw","Condition","SNOMED"
"1904",37017087,"Malignant ameloblastoma of mandible","Condition","SNOMED"
"1905",37017112,"Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection","Condition","SNOMED"
"1906",37017114,"Malignant meningioma of meninges of brain","Condition","SNOMED"
"1907",37396187,"Pineal parenchymal tumor of intermediate differentiation","Condition","SNOMED"
"1908",37396745,"Squamous cell carcinoma of head and neck","Condition","SNOMED"
"1909",36715787,"Primary adenocarcinoma of ciliary epithelium","Condition","SNOMED"
"1910",36715788,"Primary adenocarcinoma of epithelium of iris","Condition","SNOMED"
"1911",36715789,"Primary malignant neoplasm of lacrimal apparatus","Condition","SNOMED"
"1912",36715790,"Primary adenocarcinoma of lacrimal apparatus","Condition","SNOMED"
"1913",36715799,"Primary adenocarcinoma of nasal cavity","Condition","SNOMED"
"1914",36717484,"Primary adenocarcinoma of middle ear","Condition","SNOMED"
"1915",36715835,"Primary squamous cell carcinoma of overlapping lesion of accessory sinuses","Condition","SNOMED"
"1916",36715836,"Primary adenocarcinoma of overlapping lesion of accessory sinuses","Condition","SNOMED"
"1917",36716193,"Primary squamous cell carcinoma of ear","Condition","SNOMED"
"1918",36716605,"Primary malignant melanoma of cornea","Condition","SNOMED"
"1919",36716606,"Primary squamous cell carcinoma of lacrimal apparatus","Condition","SNOMED"
"1920",36717578,"Primary squamous cell carcinoma of middle ear","Condition","SNOMED"
"1921",36716633,"Primary mucoepidermoid carcinoma of lacrimal apparatus","Condition","SNOMED"
"1922",36716941,"Primary squamous cell carcinoma of nasal cavity","Condition","SNOMED"
"1923",37109901,"Primary osteosarcoma of bone of jaw","Condition","SNOMED"
"1924",37109902,"Primary osteosarcoma of articular cartilage of jaw","Condition","SNOMED"
"1925",42536762,"Primary ganglioneuroblastoma of brain","Condition","SNOMED"
"1926",42536892,"Primary malignant neuroepithelial neoplasm of retina","Condition","SNOMED"
"1927",42536893,"Primary malignant neoplasm of ocular adnexa","Condition","SNOMED"
"1928",42539581,"Primary malignant neoplasm of lacrimal caruncle","Condition","SNOMED"
"1929",42536894,"Primary malignant neuroepithelial neoplasm of iris","Condition","SNOMED"
"1930",42536895,"Primary malignant neuroepithelial neoplasm of ciliary body","Condition","SNOMED"
"1931",42536896,"Primary malignant neuroepithelial neoplasm of orbit","Condition","SNOMED"
"1932",42538692,"Astroblastoma of brain","Condition","SNOMED"
"1933",35622133,"Primary lymphoma of conjunctiva","Condition","SNOMED"
"1934",35614931,"Pineoblastoma","Condition","SNOMED"
"1935",36676672,"Primary ameloblastic carcinoma","Condition","SNOMED"
"1936",37312118,"Malignant middle ear paraganglioma","Condition","SNOMED"
"1937",37311849,"Malignant pituitary blastoma","Condition","SNOMED"
"1938",3654361,"Chordoma of cervical spine","Condition","SNOMED"
"1939",3655607,"Malignant melanoma of orbit","Condition","SNOMED"
"1940",3655608,"Malignant melanoma of overlapping lesion of eye and adnexa","Condition","SNOMED"
"1941",3655614,"Malignant melanoma of lacrimal gland","Condition","SNOMED"
"1942",3663221,"Malignant melanoma of lacrimal drainage system","Condition","SNOMED"
"1943",3655843,"Osteosarcoma of bone of head","Condition","SNOMED"
"1944",37018638,"Malignant glioma of cerebrum","Condition","SNOMED"
"1945",764935,"Primary malignant glioma of brain","Condition","SNOMED"
"1946",37018639,"Malignant glioma of hypothalamus","Condition","SNOMED"
"1947",37018640,"Malignant glioma of cerebellum","Condition","SNOMED"
"1948",36684446,"Low grade malignant glioma of brain","Condition","SNOMED"
"1949",36684447,"Grade 4 malignant glioma of brain","Condition","SNOMED"
"1950",436362,"Letterer-Siwe disease of lymph nodes of head, face AND/OR neck","Condition","SNOMED"
"1951",441525,"Malignant histiocytosis of lymph nodes of head, face AND/OR neck","Condition","SNOMED"
"1952",438698,"Malignant lymphoma of lymph nodes of head, face AND/OR neck","Condition","SNOMED"
"1953",433161,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face AND/OR neck","Condition","SNOMED"
"1954",437818,"Hodgkin's disease of lymph nodes of head, face AND/OR neck","Condition","SNOMED"
"1955",435494,"Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck","Condition","SNOMED"
"1956",4244491,"Primary malignant neoplasm of abducens nerve","Condition","SNOMED"
"1957",4247716,"Primary malignant neoplasm of accessory nerve","Condition","SNOMED"
"1958",4246013,"Primary malignant neoplasm of acoustic nerve","Condition","SNOMED"
"1959",4246019,"Primary malignant neoplasm of blood vessel of face","Condition","SNOMED"
"1960",4246798,"Primary malignant neoplasm of blood vessel of head","Condition","SNOMED"
"1961",4247723,"Primary malignant neoplasm of blood vessel of neck","Condition","SNOMED"
"1962",4246025,"Primary malignant neoplasm of bone of face","Condition","SNOMED"
"1963",4246802,"Primary malignant neoplasm of bone of skull","Condition","SNOMED"
"1964",441806,"Primary malignant neoplasm of brain stem","Condition","SNOMED"
"1965",380055,"Primary malignant neoplasm of brain","Condition","SNOMED"
"1966",27235,"Primary malignant neoplasm of carotid body","Condition","SNOMED"
"1967",4246028,"Primary malignant neoplasm of cartilage of nose","Condition","SNOMED"
"1968",433149,"Primary malignant neoplasm of cerebellum","Condition","SNOMED"
"1969",436926,"Primary malignant neoplasm of cerebral meninges","Condition","SNOMED"
"1970",432848,"Primary malignant neoplasm of cerebral ventricle","Condition","SNOMED"
"1971",380661,"Primary malignant neoplasm of cerebrum","Condition","SNOMED"
"1972",4246030,"Primary malignant neoplasm of cervical vertebral column","Condition","SNOMED"
"1973",4246031,"Primary malignant neoplasm of cheek","Condition","SNOMED"
"1974",378696,"Primary malignant neoplasm of choroid","Condition","SNOMED"
"1975",4246808,"Primary malignant neoplasm of ciliary body (primary)","Condition","SNOMED"
"1976",373151,"Primary malignant neoplasm of conjunctiva (primary)","Condition","SNOMED"
"1977",375490,"Primary malignant neoplasm of cornea (primary)","Condition","SNOMED"
"1978",442134,"Primary malignant neoplasm of craniopharyngeal duct","Condition","SNOMED"
"1979",4246922,"Primary malignant neoplasm of epiglottis","Condition","SNOMED"
"1980",4247239,"Primary malignant neoplasm of ethmoid bone","Condition","SNOMED"
"1981",140046,"Primary malignant neoplasm of ethmoidal sinus","Condition","SNOMED"
"1982",4246037,"Primary malignant neoplasm of eustachian tube","Condition","SNOMED"
"1983",442132,"Primary malignant neoplasm of face","Condition","SNOMED"
"1984",4246923,"Primary malignant neoplasm of facial nerve","Condition","SNOMED"
"1985",4311475,"Primary malignant neoplasm of frontal bone","Condition","SNOMED"
"1986",441233,"Primary malignant neoplasm of frontal lobe","Condition","SNOMED"
"1987",132258,"Primary malignant neoplasm of frontal sinus","Condition","SNOMED"
"1988",260336,"Primary malignant neoplasm of glottis","Condition","SNOMED"
"1989",442131,"Primary malignant neoplasm of head","Condition","SNOMED"
"1990",4247829,"Primary malignant neoplasm of hypoglossal nerve","Condition","SNOMED"
"1991",4246124,"Primary malignant neoplasm of jaw","Condition","SNOMED"
"1992",4247830,"Primary malignant neoplasm of laryngeal commissure","Condition","SNOMED"
"1993",379756,"Primary malignant neoplasm of mandible","Condition","SNOMED"
"1994",4311483,"Primary malignant neoplasm of mastoid air cells","Condition","SNOMED"
"1995",4246130,"Primary malignant neoplasm of maxilla","Condition","SNOMED"
"1996",137800,"Primary malignant neoplasm of maxillary sinus","Condition","SNOMED"
"1997",4247336,"Primary malignant neoplasm of middle ear","Condition","SNOMED"
"1998",4311487,"Primary malignant neoplasm of muscle of face","Condition","SNOMED"
"1999",4247838,"Primary malignant neoplasm of muscle of head","Condition","SNOMED"
"2000",4311489,"Primary malignant neoplasm of muscle of neck","Condition","SNOMED"
"2001",4246136,"Primary malignant neoplasm of nasal bone","Condition","SNOMED"
"2002",4247843,"Primary malignant neoplasm of nasal concha","Condition","SNOMED"
"2003",30346,"Primary malignant neoplasm of neck","Condition","SNOMED"
"2004",4247338,"Primary malignant neoplasm of nose","Condition","SNOMED"
"2005",4247846,"Primary malignant neoplasm of occipital bone","Condition","SNOMED"
"2006",432559,"Primary malignant neoplasm of occipital lobe","Condition","SNOMED"
"2007",4311493,"Primary malignant neoplasm of oculomotor nerve","Condition","SNOMED"
"2008",4247847,"Primary malignant neoplasm of olfactory nerve","Condition","SNOMED"
"2009",441809,"Primary malignant neoplasm of orbit","Condition","SNOMED"
"2010",4247339,"Primary malignant neoplasm of parietal bone","Condition","SNOMED"
"2011",438086,"Primary malignant neoplasm of parietal lobe","Condition","SNOMED"
"2012",26361,"Primary malignant neoplasm of pineal gland","Condition","SNOMED"
"2013",24296,"Primary malignant neoplasm of pituitary gland","Condition","SNOMED"
"2014",377811,"Primary malignant neoplasm of retina (primary)","Condition","SNOMED"
"2015",4312677,"Primary malignant neoplasm of sclera (primary)","Condition","SNOMED"
"2016",4246225,"Primary malignant neoplasm of septum of nose","Condition","SNOMED"
"2017",4311619,"Primary malignant neoplasm of soft tissues of face","Condition","SNOMED"
"2018",4247357,"Primary malignant neoplasm of soft tissues of head","Condition","SNOMED"
"2019",4246235,"Primary malignant neoplasm of soft tissues of neck","Condition","SNOMED"
"2020",4246236,"Primary malignant neoplasm of sphenoid bone","Condition","SNOMED"
"2021",136639,"Primary malignant neoplasm of sphenoidal sinus","Condition","SNOMED"
"2022",259755,"Primary malignant neoplasm of subglottis","Condition","SNOMED"
"2023",4312692,"Primary malignant neoplasm of supraclavicular region","Condition","SNOMED"
"2024",261514,"Primary malignant neoplasm of supraglottis","Condition","SNOMED"
"2025",4312693,"Primary malignant neoplasm of temporal bone","Condition","SNOMED"
"2026",433976,"Primary malignant neoplasm of temporal lobe","Condition","SNOMED"
"2027",4246243,"Primary malignant neoplasm of thyroglossal duct","Condition","SNOMED"
"2028",4311625,"Primary malignant neoplasm of trigeminal nerve","Condition","SNOMED"
"2029",4246246,"Primary malignant neoplasm of trochlear nerve","Condition","SNOMED"
"2030",252840,"Primary malignant neoplasm of upper respiratory tract","Condition","SNOMED"
"2031",4311627,"Primary malignant neoplasm of uveal tract (primary)","Condition","SNOMED"
"2032",4312032,"Primary malignant neoplasm of vestibule of nose","Condition","SNOMED"
"2033",4312033,"Primary malignant neoplasm of vomer","Condition","SNOMED"
"2034",4246249,"Primary malignant neoplasm of zygomatic bone","Condition","SNOMED"
"2035",4314501,"Mixed cell type lymphosarcoma of lymph nodes of head, face, and neck","Condition","SNOMED"
"2036",764971,"Prostate cancer metastatic to eye","Condition","SNOMED"
"2037",37018661,"Malignant neoplasm of rectosigmoid junction metastatic to brain","Condition","SNOMED"
"2038",37018667,"Astrocytoma of cerebrum","Condition","SNOMED"
"2039",4129248,"Neoplasm of nasal concha","Condition","SNOMED"
"2040",4112591,"Tumor of lateral nasal wall","Condition","SNOMED"
"2041",4111788,"Tumor of inferior turbinate","Condition","SNOMED"
"2042",4112592,"Tumor of middle turbinate","Condition","SNOMED"
"2043",4112595,"Tumor of posterior margin of nasal septum and choanae","Condition","SNOMED"
"2044",4110436,"Neoplasm of nasal vestibule","Condition","SNOMED"
"2045",4317561,"Neoplasm of uncertain behavior of nasal concha","Condition","SNOMED"
"2046",4316751,"Neoplasm of uncertain behavior of vestibule of nose","Condition","SNOMED"
"2047",4054848,"Neoplasm of maxillary sinus","Condition","SNOMED"
"2048",4131446,"Neoplasm of ethmoidal sinus","Condition","SNOMED"
"2049",4131447,"Neoplasm of frontal sinus","Condition","SNOMED"
"2050",4131448,"Neoplasm of sphenoidal sinus","Condition","SNOMED"
"2051",4048186,"Nasal sinus osteoma","Condition","SNOMED"
"2052",3654397,"Sinonasal glomangiopericytoma","Condition","SNOMED"
"2053",4313496,"Neoplasm of uncertain behavior of ethmoidal sinus","Condition","SNOMED"
"2054",4317426,"Neoplasm of uncertain behavior of frontal sinus","Condition","SNOMED"
"2055",4316505,"Neoplasm of uncertain behavior of maxillary sinus","Condition","SNOMED"
"2056",4317019,"Neoplasm of uncertain behavior of sphenoidal sinus","Condition","SNOMED"
"2057",4131769,"Acoustic neuroma","Condition","SNOMED"
"2058",4130544,"Neoplasm of olfactory nerve","Condition","SNOMED"
"2059",4130042,"Neoplasm of oculomotor nerve","Condition","SNOMED"
"2060",4131107,"Neoplasm of trochlear nerve","Condition","SNOMED"
"2061",4131774,"Neoplasm of trigeminal nerve","Condition","SNOMED"
"2062",4130545,"Neoplasm of abducens nerve","Condition","SNOMED"
"2063",4130043,"Neoplasm of facial nerve","Condition","SNOMED"
"2064",4130044,"Neoplasm of accessory nerve","Condition","SNOMED"
"2065",4131109,"Neoplasm of hypoglossal nerve","Condition","SNOMED"
"2066",4130047,"Neoplasm of peripheral nerves of head","Condition","SNOMED"
"2067",4131778,"Neoplasm of peripheral nerves of face","Condition","SNOMED"
"2068",37209555,"Acoustic neuroma of right vestibular nerve","Condition","SNOMED"
"2069",37209556,"Acoustic neuroma of left vestibular nerve","Condition","SNOMED"
"2070",4082016,"Trigeminal schwannoma","Condition","SNOMED"
"2071",762156,"Acoustic neuroma of bilateral vestibular nerves","Condition","SNOMED"
"2072",4307728,"Neoplasm of acoustic nerve","Condition","SNOMED"
"2073",4307729,"Neoplasm of acoustic vestibular nerve","Condition","SNOMED"
"2074",37208253,"Schwannoma of nerve of face","Condition","SNOMED"
"2075",46271935,"Neoplasm of cervical spinal nerve","Condition","SNOMED"
"2076",4313232,"Neoplasm of uncertain behavior of abducens nerve","Condition","SNOMED"
"2077",4313233,"Neoplasm of uncertain behavior of accessory nerve","Condition","SNOMED"
"2078",4313354,"Neoplasm of uncertain behavior of acoustic nerve","Condition","SNOMED"
"2079",4316382,"Neoplasm of uncertain behavior of facial nerve","Condition","SNOMED"
"2080",4313507,"Neoplasm of uncertain behavior of hypoglossal nerve","Condition","SNOMED"
"2081",4317564,"Neoplasm of uncertain behavior of oculomotor nerve","Condition","SNOMED"
"2082",4315532,"Neoplasm of uncertain behavior of olfactory nerve","Condition","SNOMED"
"2083",4317828,"Neoplasm of uncertain behavior of trigeminal nerve","Condition","SNOMED"
"2084",4317132,"Neoplasm of uncertain behavior of trochlear nerve","Condition","SNOMED"
"2085",759811,"Ependymoma of cerebrum","Condition","SNOMED"
"2086",759900,"Ependymoma of brain stem","Condition","SNOMED"
"2087",45757319,"Pathological fracture of cervical vertebra due to neoplastic disease","Condition","SNOMED"
"2088",760853,"Fibromyxoma of mandible","Condition","SNOMED"
"2089",4054813,"Neoplasm of bone of skull","Condition","SNOMED"
"2090",4129734,"Neoplasm of frontal bone","Condition","SNOMED"
"2091",4129226,"Neoplasm of parietal bone","Condition","SNOMED"
"2092",4054815,"Neoplasm of temporal bone","Condition","SNOMED"
"2093",4129227,"Neoplasm of occipital bone","Condition","SNOMED"
"2094",4129735,"Neoplasm of sphenoid bone","Condition","SNOMED"
"2095",4129736,"Neoplasm of ethmoid bone","Condition","SNOMED"
"2096",4129737,"Neoplasm of bone of face","Condition","SNOMED"
"2097",4129228,"Neoplasm of zygomatic bone","Condition","SNOMED"
"2098",4129229,"Neoplasm of nasal bone","Condition","SNOMED"
"2099",4054411,"Neoplasm of vomer","Condition","SNOMED"
"2100",4054817,"Neoplasm of maxilla","Condition","SNOMED"
"2101",4054818,"Neoplasm of mandible","Condition","SNOMED"
"2102",4129231,"Neoplasm of cervical vertebral column","Condition","SNOMED"
"2103",4129865,"Neoplasm of soft tissues of head","Condition","SNOMED"
"2104",4129866,"Neoplasm of soft tissues of face","Condition","SNOMED"
"2105",4129867,"Neoplasm of soft tissues of neck","Condition","SNOMED"
"2106",4129870,"Neoplasm of muscle of head","Condition","SNOMED"
"2107",4131429,"Neoplasm of muscle of face","Condition","SNOMED"
"2108",4054832,"Neoplasm of muscle of neck","Condition","SNOMED"
"2109",4054835,"Neoplasm of head","Condition","SNOMED"
"2110",4131436,"Neoplasm of face","Condition","SNOMED"
"2111",4129243,"Neoplasm of cheek","Condition","SNOMED"
"2112",4054499,"Neoplasm of jaw","Condition","SNOMED"
"2113",4129244,"Neoplasm of neck","Condition","SNOMED"
"2114",4054500,"Neoplasm of supraclavicular region","Condition","SNOMED"
"2115",4054511,"Neoplasm of upper respiratory tract","Condition","SNOMED"
"2116",4054512,"Neoplasm of nose","Condition","SNOMED"
"2117",4054847,"Neoplasm of cartilage of nose","Condition","SNOMED"
"2118",4131445,"Neoplasm of septum of nose","Condition","SNOMED"
"2119",4131451,"Neoplasm of pharynx","Condition","SNOMED"
"2120",4129250,"Neoplasm of hypopharynx","Condition","SNOMED"
"2121",4054516,"Neoplasm of hypopharyngeal aspect of interarytenoid fold","Condition","SNOMED"
"2122",4054517,"Neoplasm of posterior hypopharyngeal wall","Condition","SNOMED"
"2123",4055265,"Neoplasm of larynx","Condition","SNOMED"
"2124",4129253,"Neoplasm of glottis","Condition","SNOMED"
"2125",4054518,"Neoplasm of laryngeal commissure","Condition","SNOMED"
"2126",4055266,"Neoplasm of vocal cord","Condition","SNOMED"
"2127",4054519,"Neoplasm of subglottis","Condition","SNOMED"
"2128",4054520,"Neoplasm of supraglottis","Condition","SNOMED"
"2129",4055267,"Neoplasm of false vocal cord","Condition","SNOMED"
"2130",4054521,"Neoplasm of epiglottis","Condition","SNOMED"
"2131",4054522,"Neoplasm of laryngeal surface of epiglottis","Condition","SNOMED"
"2132",4055269,"Neoplasm of laryngeal aspect of aryepiglottic fold","Condition","SNOMED"
"2133",4054523,"Neoplasm of laryngeal aspect of interarytenoid fold","Condition","SNOMED"
"2134",4054532,"Neoplasm of blood vessel of head","Condition","SNOMED"
"2135",4131585,"Neoplasm of blood vessel of face","Condition","SNOMED"
"2136",4130367,"Neoplasm of blood vessel of neck","Condition","SNOMED"
"2137",4130986,"Neoplasm of mouth","Condition","SNOMED"
"2138",4130989,"Neoplasm of junctional region of epiglottis","Condition","SNOMED"
"2139",4131608,"Neoplasm of cervical esophagus","Condition","SNOMED"
"2140",4131102,"Cerebellopontine angle tumor","Condition","SNOMED"
"2141",4130540,"Cerebellopontine angle meningioma","Condition","SNOMED"
"2142",373724,"Neoplasm of brain","Condition","SNOMED"
"2143",4130037,"Neoplasm of cerebrum","Condition","SNOMED"
"2144",4130541,"Neoplasm of frontal lobe","Condition","SNOMED"
"2145",4130038,"Neoplasm of temporal lobe","Condition","SNOMED"
"2146",4131771,"Neoplasm of parietal lobe","Condition","SNOMED"
"2147",4130039,"Neoplasm of occipital lobe","Condition","SNOMED"
"2148",4131103,"Neoplasm of cerebral ventricle","Condition","SNOMED"
"2149",4130542,"Neoplasm of cerebral meninges","Condition","SNOMED"
"2150",4131772,"Neoplasm of cerebellum","Condition","SNOMED"
"2151",4131104,"Neoplasm of brain stem","Condition","SNOMED"
"2152",4130048,"Neoplasm of peripheral nerves of neck","Condition","SNOMED"
"2153",4130053,"Neoplasm of conjunctiva","Condition","SNOMED"
"2154",4131112,"Neoplasm of cornea","Condition","SNOMED"
"2155",4130663,"Neoplasm of ciliary body","Condition","SNOMED"
"2156",4130664,"Neoplasm of sclera","Condition","SNOMED"
"2157",4130668,"Neoplasm of uveal tract","Condition","SNOMED"
"2158",4130669,"Neoplasm of choroid","Condition","SNOMED"
"2159",4131904,"Neoplasm of retina","Condition","SNOMED"
"2160",4131905,"Neoplasm of orbit","Condition","SNOMED"
"2161",4131115,"Neoplasm of lacrimal gland","Condition","SNOMED"
"2162",4131906,"Neoplasm of middle ear","Condition","SNOMED"
"2163",4130059,"Neoplasm of mastoid air cells","Condition","SNOMED"
"2164",4130673,"Neoplasm of thyroglossal duct","Condition","SNOMED"
"2165",4130061,"Neoplasm of pituitary gland","Condition","SNOMED"
"2166",4130062,"Neoplasm of craniopharyngeal duct","Condition","SNOMED"
"2167",4131120,"Neoplasm of pineal gland","Condition","SNOMED"
"2168",4131121,"Neoplasm of carotid body","Condition","SNOMED"
"2169",4131932,"Neoplasm of Waldeyer's ring","Condition","SNOMED"
"2170",4131299,"Neoplasm of lymph node of head","Condition","SNOMED"
"2171",4133601,"Neoplasm of lymph node of face","Condition","SNOMED"
"2172",4131300,"Neoplasm of lymph node of neck","Condition","SNOMED"
"2173",4131301,"Neoplasm of occipital lymph nodes","Condition","SNOMED"
"2174",4131933,"Neoplasm of parotid lymph nodes","Condition","SNOMED"
"2175",4133602,"Neoplasm of preauricular lymph nodes","Condition","SNOMED"
"2176",4130840,"Neoplasm of submandibular lymph nodes","Condition","SNOMED"
"2177",4131934,"Neoplasm of submental lymph nodes","Condition","SNOMED"
"2178",4133603,"Neoplasm of supraclavicular lymph nodes","Condition","SNOMED"
"2179",4131935,"Neoplasm of retropharyngeal lymph nodes","Condition","SNOMED"
"2180",4131302,"Neoplasm of infraclavicular lymph nodes","Condition","SNOMED"
"2181",4131303,"Neoplasm of scalene lymph nodes","Condition","SNOMED"
"2182",4028364,"Parathyroid adenoma","Condition","SNOMED"
"2183",4134292,"Ectopic parathyroid adenoma","Condition","SNOMED"
"2184",4134301,"Neoplasm of ocular adnexa","Condition","SNOMED"
"2185",761016,"Acquired melanocytic nevus of retina","Condition","SNOMED"
"2186",4305452,"Prolactinoma","Condition","SNOMED"
"2187",37108894,"Bilateral iris nevi","Condition","SNOMED"
"2188",37209368,"Lipoma of brain","Condition","SNOMED"
"2189",36716997,"Primary acquired melanosis of bilateral eyes","Condition","SNOMED"
"2190",37309614,"Fibroma of mouth","Condition","SNOMED"
"2191",4094697,"Lipoma of forehead","Condition","SNOMED"
"2192",4097731,"Lipoma of eyebrow","Condition","SNOMED"
"2193",4094698,"Lipoma of eyelid","Condition","SNOMED"
"2194",4094699,"Lipoma of external nose","Condition","SNOMED"
"2195",4093799,"Lipoma of cheek","Condition","SNOMED"
"2196",4094700,"Lipoma of temple","Condition","SNOMED"
"2197",4094701,"Lipoma of ear","Condition","SNOMED"
"2198",4097263,"Lipoma of external auditory meatus","Condition","SNOMED"
"2199",4098901,"Cerebral meningioma","Condition","SNOMED"
"2200",4099351,"Craniopharyngioma","Condition","SNOMED"
"2201",4094108,"Neoplasm of uncertain behavior of cricoid cartilage","Condition","SNOMED"
"2202",4099044,"Neoplasm of uncertain behavior of arytenoid cartilage","Condition","SNOMED"
"2203",4099498,"Neoplasm of uncertain behavior of corniculate cartilage","Condition","SNOMED"
"2204",4094109,"Neoplasm of uncertain behavior of cuneiform cartilage","Condition","SNOMED"
"2205",4094110,"Neoplasm of uncertain behavior of aryepiglottic fold","Condition","SNOMED"
"2206",4096516,"Neoplasm of uncertain behavior of tympanic cavity","Condition","SNOMED"
"2207",4094111,"Neoplasm of uncertain behavior of tympanic antrum","Condition","SNOMED"
"2208",4094112,"Neoplasm of uncertain behavior of mastoid air cells","Condition","SNOMED"
"2209",4094118,"Neoplasm of uncertain or unknown behavior of brain, supratentorial","Condition","SNOMED"
"2210",4096519,"Neoplasm of uncertain or unknown behavior of brain, infratentorial","Condition","SNOMED"
"2211",36684422,"Neoplasm of uncertain behavior of ear","Condition","SNOMED"
"2212",4335880,"Squamous cell papilloma of eyelid","Condition","SNOMED"
"2213",4335881,"Nevus of eyelid","Condition","SNOMED"
"2214",4338885,"Tumor of iris","Condition","SNOMED"
"2215",4048475,"Tumor of middle ear and mastoid","Condition","SNOMED"
"2216",4048182,"Nasal dermoid","Condition","SNOMED"
"2217",4048487,"Median nasal dermoid fistula","Condition","SNOMED"
"2218",4048501,"Laryngeal papillomatosis","Condition","SNOMED"
"2219",4034989,"Pituitary adenoma with extrasellar extension","Condition","SNOMED"
"2220",4028801,"Tumor of pituitary and suprasellar region","Condition","SNOMED"
"2221",4100541,"Microprolactinoma","Condition","SNOMED"
"2222",4102379,"Macroprolactinoma","Condition","SNOMED"
"2223",4111652,"Tumor of glossoepiglottic fold","Condition","SNOMED"
"2224",4112586,"Tumor of ear, nose and throat","Condition","SNOMED"
"2225",4115139,"Tumor of Eustachian tube","Condition","SNOMED"
"2226",4112587,"Tumor of tympanic cavity","Condition","SNOMED"
"2227",4110433,"Tumor of tympanic antrum","Condition","SNOMED"
"2228",4111787,"Neoplasm of bony and cartilaginous nasal skeleton","Condition","SNOMED"
"2229",4111789,"Tumor of opening of auditory tube","Condition","SNOMED"
"2230",4110558,"Tumor of aryepiglottic fold - hypopharyngeal aspect","Condition","SNOMED"
"2231",4111792,"Tumor of anterior commissure","Condition","SNOMED"
"2232",4110561,"Tumor of posterior commissure","Condition","SNOMED"
"2233",4110564,"Tumor of suprahyoid epiglottis","Condition","SNOMED"
"2234",4112600,"Tumor of infrahyoid epiglottis","Condition","SNOMED"
"2235",4115145,"Tumor of arytenoid","Condition","SNOMED"
"2236",4112601,"Tumor of laryngeal ventricle","Condition","SNOMED"
"2237",4115264,"Tumor of laryngeal cartilage","Condition","SNOMED"
"2238",4110730,"Fibrous papule of face","Condition","SNOMED"
"2239",4112762,"Fibrous papule of nose","Condition","SNOMED"
"2240",4116092,"Intracranial tumor","Condition","SNOMED"
"2241",4110883,"Glial tumor of brain","Condition","SNOMED"
"2242",4112960,"Ependymoma of brain","Condition","SNOMED"
"2243",4112962,"Mixed glial tumor of brain","Condition","SNOMED"
