Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
36552458,9758/3-C34.1,"Follicular dendritic cell sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552385,8254/3-C34.8,"Adenocarcinoma of lung, mixed mucinous and non-mucinous of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552316,8043/3-C34.1,"Small cell carcinoma, fusiform cell of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552276,8803/3-C34.1,"Small cell sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552199,8030/3-C34.9,"Giant cell and spindle cell carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552086,8570/3-C34.2,"Adenocarcinoma with squamous metaplasia of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552074,9754/3-C34.8,"Langerhans cell histiocytosis, disseminated of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552050,8912/3-C34.9,"Spindle cell rhabdomyosarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551930,9671/3-C34.3,"Lymphoplasmacytic lymphoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551824,8046/3-C34.8,Non-small cell carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36551818,8573/3-C34.8,Adenocarcinoma with apocrine metaplasia of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36551697,8035/3-C34.1,"Carcinoma with osteoclast-like giant cells of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551621,9691/3-C34.2,"Follicular lymphoma, grade 2 of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551593,8811/3-C34.8,Myxofibrosarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36551506,9596/3-C34.1,"Composite Hodgkin and non-Hodgkin lymphoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551466,9815/3-C34.9,"B lymphoblastic leukemia/lymphoma with hyperdiploidy of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551346,9687/3-C34.2,"Burkitt lymphoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551342,8572/3-C34.2,"Adenocarcinoma with spindle cell metaplasia of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551142,9831/3-C34.1,"T-cell large granular lymphocytic leukemia of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551114,9664/3-C34.2,"Hodgkin lymphoma, nodular sclerosis, cellular phase of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551030,9590/3-C34.2,"Malignant lymphoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36551018,9714/3-C34.8,"Anaplastic large cell lymphoma, T-cell and Null-cell type of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550994,9043/3-C34.2,"Synovial sarcoma, biphasic of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550952,8244/3-C34.9,"Mixed adenoneuroendocrine carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550921,8014/3-C34.9,"Large cell carcinoma with rhabdoid phenotype of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550920,9080/3-C34.9,"Teratoma, malignant, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550913,9698/3-C34.2,"Follicular lymphoma, grade 3 of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550838,8806/3-C34.2,"Desmoplastic small round cell tumor of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550795,8003/3-C34.9,"Malignant tumor, giant cell type of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550758,9671/3-C34.9,"Lymphoplasmacytic lymphoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550669,9816/3-C34.3,"B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL) of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550415,9653/3-C34.9,"Hodgkin lymphoma, lymphocyte depletion, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550225,8562/3-C34.2,"Epithelial-myoepithelial carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550205,8980/3-C34.8,"Carcinosarcoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550125,8043/3-C34.8,"Small cell carcinoma, fusiform cell of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550124,9759/3-C34.9,"Fibroblastic reticular cell tumor of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550051,8802/3-C34.3,"Giant cell sarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550031,9818/3-C34.2,"B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549979,8571/3-C34.8,Adenocarcinoma with cartilaginous and osseous metaplasia of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36549871,8910/3-C34.9,"Embryonal rhabdomyosarcoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549830,8981/3-C34.9,"Carcinosarcoma, embryonal of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549769,8147/3-C34.1,"Basal cell adenocarcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549565,9051/3-C34.8,"Fibrous mesothelioma, malignant of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549522,8576/3-C34.9,"Hepatoid adenocarcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549370,9701/3-C34.1,"Sezary syndrome of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549209,8122/3-C34.1,"Urothelial carcinoma, sarcomatoid of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549175,8141/3-C34.2,"Scirrhous adenocarcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549159,8076/3-C34.2,"Squamous cell carcinoma, microinvasive of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36549141,9759/3-C34.8,Fibroblastic reticular cell tumor of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36548970,8575/3-C34.8,"Metaplastic carcinoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548953,8035/3-C34.2,"Carcinoma with osteoclast-like giant cells of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548902,8123/3-C34.3,"Basaloid carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548747,9688/3-C34.2,"T-cell/histiocyte rich large B-cell lymphoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548690,9679/3-C34.8,Mediastinal large B-cell lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36548626,8255/3-C34.8,Adenocarcinoma with mixed subtypes of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36548457,9756/3-C34.3,"Langerhans cell sarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548390,8901/3-C34.3,"Pleomorphic rhabdomyosarcoma, adult type of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548325,8981/3-C34.3,"Carcinosarcoma, embryonal of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548254,8990/3-C34.1,"Mesenchymoma, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548230,9673/3-C34.1,"Mantle cell lymphoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548216,9698/3-C34.8,"Follicular lymphoma, grade 3 of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548201,8075/3-C34.2,"Squamous cell carcinoma, adenoid of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548193,8571/3-C34.9,"Adenocarcinoma with cartilaginous and osseous metaplasia of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548025,9699/3-C34.8,"Marginal zone B-cell lymphoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36548001,9727/3-C34.8,"Precursor cell lymphoblastic lymphoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547997,9655/3-C34.1,"Hodgkin lymphoma, lymphocyte depletion, reticular of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547828,8575/3-C34.2,"Metaplastic carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547720,9662/3-C34.8,Hodgkin sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36547617,9756/3-C34.1,"Langerhans cell sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547553,8001/3-C34.1,"Tumor cells, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547527,9965/3-C34.1,"Myeloid or lymphoid neoplasm with PDGFRA rearrangement of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547511,8231/3-C34.3,"Carcinoma simplex of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547447,9590/3-C34.3,"Malignant lymphoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547355,9731/3-C34.3,"Plasmacytoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547246,9653/3-C34.2,"Hodgkin lymphoma, lymphocyte depletion, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547241,8813/3-C34.3,"Fascial fibrosarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547041,9053/3-C34.2,"Mesothelioma, biphasic, malignant of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546924,9665/3-C34.2,"Hodgkin lymphoma, nodular sclerosis, grade 1 of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546822,9665/3-C34.1,"Hodgkin lymphoma, nodular sclerosis, grade 1 of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546760,9712/3-C34.8,Intravascular large B-cell lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36546742,8245/3-C34.3,"Adenocarcinoid tumor of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546635,8144/3-C34.9,"Adenocarcinoma, intestinal type of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546625,8122/3-C34.2,"Urothelial carcinoma, sarcomatoid of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546568,9043/3-C34.3,"Synovial sarcoma, biphasic of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546410,8143/3-C34.2,"Superficial spreading adenocarcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546341,8004/3-C34.8,"Malignant tumor, spindle cell type of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546260,8231/3-C34.9,"Carcinoma simplex of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546243,9719/3-C34.2,"NK/T-cell lymphoma, nasal and nasal type of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546205,9050/3-C34.1,"Mesothelioma, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546138,8912/3-C34.3,"Spindle cell rhabdomyosarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546119,9837/3-C34.3,"Precursor T-cell lymphoblastic leukemia of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36546060,9758/3-C34.8,Follicular dendritic cell sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36545785,8075/3-C34.3,"Squamous cell carcinoma, adenoid of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545668,8720/3-C34.2,"Malignant melanoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545612,9702/3-C34.2,"Mature T-cell lymphoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545575,8720/3-C34.1,"Malignant melanoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545406,8015/3-C34.2,"Glassy cell carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545372,8021/3-C34.9,"Carcinoma, anaplastic, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545324,8562/3-C34.3,"Epithelial-myoepithelial carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545323,9690/3-C34.1,"Follicular lymphoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545286,8230/3-C34.2,"Solid carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545284,8005/3-C34.3,"Malignant tumor, clear cell type of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36545242,8200/3-C34.1,"Adenoid cystic carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544925,9041/3-C34.9,"Synovial sarcoma, spindle cell of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544914,9728/3-C34.9,"Precursor B-cell lymphoblastic lymphoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544904,9818/3-C34.8,B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36544817,8801/3-C34.8,Spindle cell sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36544737,8124/3-C34.9,"Cloacogenic carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544658,9690/3-C34.8,"Follicular lymphoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544421,8912/3-C34.1,"Spindle cell rhabdomyosarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544401,9759/3-C34.1,"Fibroblastic reticular cell tumor of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544341,8244/3-C34.2,"Mixed adenoneuroendocrine carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544299,9051/3-C34.1,"Fibrous mesothelioma, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544159,8902/3-C34.8,Mixed type rhabdomyosarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36544137,8031/3-C34.2,"Giant cell carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36544100,8245/3-C34.1,"Adenocarcinoid tumor of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543999,9665/3-C34.8,"Hodgkin lymphoma, nodular sclerosis, grade 1 of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543984,8074/3-C34.9,"Squamous cell carcinoma, spindle cell of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543960,8573/3-C34.2,"Adenocarcinoma with apocrine metaplasia of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543925,8895/3-C34.9,"Myosarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543749,9596/3-C34.3,"Composite Hodgkin and non-Hodgkin lymphoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543689,8043/3-C34.3,"Small cell carcinoma, fusiform cell of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543615,8573/3-C34.3,"Adenocarcinoma with apocrine metaplasia of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543471,9687/3-C34.1,"Burkitt lymphoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543460,9650/3-C34.8,"Hodgkin lymphoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543365,9051/3-C34.2,"Fibrous mesothelioma, malignant of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543337,9724/3-C34.9,"Systemic EBV positive T-cell lymphoproliferative disease of childhood of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543198,8805/3-C34.3,"Undifferentiated sarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543187,8021/3-C34.1,"Carcinoma, anaplastic, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543150,8811/3-C34.9,"Myxofibrosarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543118,8243/3-C34.8,Goblet cell carcinoid of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36543016,9965/3-C34.9,"Myeloid or lymphoid neoplasm with PDGFRA rearrangement of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542965,8021/3-C34.8,"Carcinoma, anaplastic, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542851,8991/3-C34.2,"Embryonal sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542802,9728/3-C34.2,"Precursor B-cell lymphoblastic lymphoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542792,9831/3-C34.3,"T-cell large granular lymphocytic leukemia of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542618,9814/3-C34.3,"B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542395,9837/3-C34.9,"Precursor T-cell lymphoblastic leukemia of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542373,9133/3-C34.2,"Epithelioid hemangioendothelioma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542314,8896/3-C34.9,"Myxoid leiomyosarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542148,9654/3-C34.8,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542106,8573/3-C34.1,"Adenocarcinoma with apocrine metaplasia of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36542025,9667/3-C34.3,"Hodgkin lymphoma, nodular sclerosis, grade 2 of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36541713,8083/3-C34.8,Basaloid squamous cell carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36541640,8076/3-C34.8,"Squamous cell carcinoma, microinvasive of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36541443,9738/3-C34.8,HHV8 positive diffuse large B-cell lymphoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36541364,8551/3-C34.1,"Acinar cell cystadenocarcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36541362,8242/3-C34.1,"Enterochromaffin-like cell tumor of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36541339,9755/3-C34.2,"Histiocytic sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36541276,9731/3-C34.8,"Plasmacytoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36541263,8015/3-C34.1,"Glassy cell carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36541243,9655/3-C34.3,"Hodgkin lymphoma, lymphocyte depletion, reticular of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36541057,8814/3-C34.8,Infantile fibrosarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36541038,8141/3-C34.3,"Scirrhous adenocarcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540949,9701/3-C34.8,Sezary syndrome of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36540926,8803/3-C34.2,"Small cell sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540813,8002/3-C34.8,"Malignant tumor, small cell type of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540768,9719/3-C34.8,"NK/T-cell lymphoma, nasal and nasal type of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540740,9133/3-C34.8,"Epithelioid hemangioendothelioma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540691,8123/3-C34.9,"Basaloid carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540633,9670/3-C34.8,"ML, small B lymphocytic, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540571,8811/3-C34.3,"Myxofibrosarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540562,9815/3-C34.2,"B lymphoblastic leukemia/lymphoma with hyperdiploidy of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540537,9651/3-C34.1,"Hodgkin lymphoma, lymphocyte-rich of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540452,9719/3-C34.9,"NK/T-cell lymphoma, nasal and nasal type of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540262,9133/1-C34.3,"Epithelioid hemangioendothelioma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540207,8004/3-C34.3,"Malignant tumor, spindle cell type of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540203,8990/3-C34.9,"Mesenchymoma, malignant of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540186,9663/3-C34.2,"Hodgkin lymphoma, nodular sclerosis, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540119,9741/3-C34.8,Malignant mastocytosis of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36539951,9755/3-C34.9,"Histiocytic sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539915,8573/3-C34.9,"Adenocarcinoma with apocrine metaplasia of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539842,8030/3-C34.2,"Giant cell and spindle cell carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539830,9654/3-C34.2,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539786,8490/3-C34.2,"Signet ring cell carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539726,9837/3-C34.1,"Precursor T-cell lymphoblastic leukemia of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539680,9651/3-C34.8,"Hodgkin lymphoma, lymphocyte-rich of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539678,8002/3-C34.2,"Malignant tumor, small cell type of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539661,8034/3-C34.9,"Polygonal cell carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539497,8141/3-C34.9,"Scirrhous adenocarcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539370,9695/3-C34.3,"Follicular lymphoma, grade 1 of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539299,8562/3-C34.9,"Epithelial-myoepithelial carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539290,9727/3-C34.2,"Precursor cell lymphoblastic lymphoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539223,8034/3-C34.2,"Polygonal cell carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539178,8982/3-C34.3,"Myoepithelial carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538987,8051/3-C34.3,"Verrucous carcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538959,9740/3-C34.2,"Mast cell sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538858,8121/3-C34.2,"Schneiderian carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538830,8124/3-C34.8,Cloacogenic carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36538769,9654/3-C34.1,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538626,8894/3-C34.8,Angiomyosarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36538582,8051/3-C34.9,"Verrucous carcinoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538464,8078/3-C34.2,"Squamous cell carcinoma with horn formation of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538432,8562/3-C34.8,Epithelial-myoepithelial carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36538391,8032/3-C34.8,"Spindle cell carcinoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538201,9817/3-C34.1,"B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538189,9684/3-C34.9,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538057,8121/3-C34.9,"Schneiderian carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538056,8251/3-C34.3,"Alveolar adenocarcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36537905,9735/3-C34.1,"Plasmablastic lymphoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36537900,8242/3-C34.8,Enterochromaffin-like cell tumor of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
